series,x,y,x_uncertainty,y_uncertainty,pixel_x,pixel_y,pixel_half_width,pixel_half_height,support_pixels,marker_shape,evidence_status,segment_break,status,candidate_id,guide_residual_px
uct-test-a33,0.39336262709511316,0.06576470777497156,0.001434130905212494,0.004745740898634221,261,411.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000081,0.00802381775952199
uct-test-a33,0.39623088890553815,0.06576470777497156,0.001434130905212494,0.004745740898634221,262,411.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000082,0.0035949992587802626
uct-test-a33,0.39909915071596314,0.06576470777497156,0.001434130905212605,0.004745740898634221,263,411.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000083,0.0009059643227828929
uct-test-a33,0.40196741252638823,0.06576470777497156,0.001434130905212494,0.004745740898634221,264,411.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000084,0.0
uct-test-a33,0.4048356743368132,0.06576470777497156,0.001434130905212494,0.0035593056739756657,265,411.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000085,0.0016442292746887688
uct-test-a33,0.4077039361472382,0.06576470777497156,0.001434130905212494,0.0035593056739756657,266,411.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000086,0.006529618884371757
uct-test-a33,0.4105721979576632,0.06576470777497156,0.001434130905212494,0.0035593056739756657,267,411.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000087,0.01458522150750241
uct-test-a33,0.4134404597680882,0.06576470777497156,0.001434130905212494,0.0035593056739756657,268,411.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000088,0.02574008982247733
uct-test-a33,0.4163087215785132,0.06576470777497156,0.001434130905212494,0.0035593056739756657,269,411.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000089,0.03992327650774996
uct-test-a33,0.41917698338893816,0.06576470777497156,0.001434130905212494,0.0011864352246585552,270,411.0,,0.5,2,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000090,0.057063834241887434
uct-test-a33,0.4392548160619131,0.06576470777497156,0.001434130905212605,0.0011864352246585552,277,411.0,,0.5,2,,visible_pixel_support,True,visible_candidate,line-uct-test-a33-000091,0.2538945527342662
uct-test-a33,0.4421230778723382,0.06576470777497156,0.001434130905212494,0.0035593056739756657,278,411.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000092,0.2921399752821685
uct-test-a33,0.44499133968276317,0.06576470777497156,0.001434130905212494,0.0035593056739756657,279,411.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000093,0.33270424298484613
uct-test-a33,0.44785960149318815,0.06576470777497156,0.001434130905212494,0.004745740898634221,280,411.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000094,0.375516408520582
uct-test-a33,0.45072786330361314,0.06576470777497156,0.001434130905212494,0.004745740898634221,281,411.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000095,0.4205055245679432
uct-test-a33,0.45359612511403813,0.06576470777497156,0.001434130905212494,0.004745740898634221,282,411.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000096,0.4676006438052127
uct-test-a33,0.4564643869244631,0.06813757822428856,0.001434130905212494,0.0035593056739756657,283,410.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000097,0.48326918108898553
uct-test-a33,0.4593326487348881,0.06576470777497156,0.001434130905212494,0.004745740898634221,284,411.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000098,0.5678251025638588
uct-test-a33,0.4622009105453131,0.06576470777497156,0.001434130905212494,0.004745740898634221,285,411.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000099,0.6208125474419148
uct-test-a33,0.4650691723557381,0.06576470777497156,0.001434130905212494,0.004745740898634221,286,411.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000100,0.675622206223693
uct-test-a33,0.46793743416616307,0.06576470777497156,0.001434130905212494,0.0035593056739756657,287,411.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000101,0.7321831315878171
uct-test-a33,0.47080569597658806,0.06576470777497156,0.001434130905212494,0.004745740898634221,288,411.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000102,0.7904243762125702
uct-test-a33,0.47367395778701304,0.06576470777497156,0.001434130905212494,0.004745740898634221,289,411.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000103,0.8502749927763489
uct-test-a33,0.47654221959743803,0.06576470777497156,0.001434130905212494,0.0035593056739756657,290,411.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000104,0.9116640339577202
uct-test-a33,0.479410481407863,0.06576470777497156,0.001434130905212494,0.0011864352246585552,291,411.0,,0.5,2,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000105,0.9745205524350808
uct-test-a33,0.49948831408083805,0.06813757822428856,0.001434130905212494,0.0011864352246585552,298,410.0,,0.5,1,,visible_pixel_support,True,visible_candidate,line-uct-test-a33-000106,0.44964597105274606
uct-test-a33,0.502356575891263,0.07051044867360567,0.001434130905212494,0.0035593056739756657,299,409.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000107,0.4783117956782803
uct-test-a33,0.505224837701688,0.06813757822428856,0.001434130905212494,0.004745740898634221,300,410.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000108,0.5945593889926499
uct-test-a33,0.508093099512113,0.06813757822428856,0.001434130905212494,0.004745740898634221,301,410.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000109,0.6681885777439334
uct-test-a33,0.510961361322538,0.06813757822428856,0.001434130905212494,0.004745740898634221,302,410.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000110,0.7425048232540234
uct-test-a33,0.513829623132963,0.06813757822428856,0.001434130905212494,0.0035593056739756657,303,410.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000111,0.8174371782013736
uct-test-a33,0.516697884943388,0.06813757822428856,0.001434130905212494,0.004745740898634221,304,410.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000112,0.8929146952643805
uct-test-a33,0.519566146753813,0.06813757822428856,0.001434130905212494,0.004745740898634221,305,410.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000113,0.9688664271214975
uct-test-a33,0.5224344085642381,0.06813757822428856,0.001434130905212605,0.004745740898634221,306,410.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000114,1.045221426451235
uct-test-a33,0.525302670374663,0.06813757822428856,0.001434130905212494,0.004745740898634221,307,410.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000115,1.1219087459318757
uct-test-a33,0.528170932185088,0.06813757822428856,0.001434130905212494,0.004745740898634221,308,410.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000116,1.1988574382421007
uct-test-a33,0.531039193995513,0.06813757822428856,0.001434130905212494,0.004745740898634221,309,410.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000117,1.2759965560601358
uct-test-a33,0.533907455805938,0.06813757822428856,0.001434130905212494,0.004745740898634221,310,410.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000118,1.3532551520644347
uct-test-a33,0.536775717616363,0.07051044867360567,0.001434130905212494,0.004745740898634221,311,409.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000119,0.4305622789336212
uct-test-a33,0.539643979426788,0.07051044867360567,0.001434130905212494,0.0035593056739756657,312,409.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000120,0.5078469893459783
uct-test-a33,0.5625900739101879,0.07051044867360567,0.001434130905212605,0.0023728704493171104,320,409.0,,1.0,3,,visible_pixel_support,True,visible_candidate,line-uct-test-a33-000121,1.1168040016124792
uct-test-a33,0.565458335720613,0.07051044867360567,0.001434130905212494,0.004745740898634221,321,409.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000122,1.1906943344433785
uct-test-a33,0.568326597531038,0.07051044867360567,0.001434130905212494,0.004745740898634221,322,409.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000123,1.263852777601869
uct-test-a33,0.571194859341463,0.07051044867360567,0.001434130905212494,0.004745740898634221,323,409.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000124,1.3362083837664045
uct-test-a33,0.574063121151888,0.07051044867360567,0.001434130905212494,0.004745740898634221,324,409.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000125,1.4076902056153813
uct-test-a33,0.5769313829623129,0.07288331912292279,0.001434130905212494,0.004745740898634221,325,408.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000126,0.4782272958272529
uct-test-a33,0.5797996447727379,0.07288331912292279,0.001434130905212494,0.004745740898634221,326,408.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000127,0.5477487070805864
uct-test-a33,0.5826679065831629,0.07288331912292279,0.001434130905212494,0.004745740898634221,327,408.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000128,0.6161834920535512
uct-test-a33,0.5855361683935879,0.07288331912292279,0.001434130905212494,0.0035593056739756657,328,408.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000129,0.6834607034248847
uct-test-a33,0.5884044302040129,0.07288331912292279,0.001434130905212494,0.004745740898634221,329,408.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000130,0.7495093938728132
uct-test-a33,0.5912726920144379,0.07288331912292279,0.001434130905212494,0.004745740898634221,330,408.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000131,0.8142586160758469
uct-test-a33,0.5941409538248629,0.07288331912292279,0.001434130905212494,0.0035593056739756657,331,408.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000132,0.8776374227124393
uct-test-a33,0.5970092156352879,0.07288331912292279,0.001434130905212494,0.0035593056739756657,332,408.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000133,0.9395748664610437
uct-test-a33,0.5998774774457128,0.07288331912292279,0.001434130905212494,0.0035593056739756657,333,408.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000134,1.0
uct-test-a33,0.6027457392561378,0.07288331912292279,0.001434130905212605,0.0011864352246585552,334,408.0,,0.5,2,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000135,1.0591229959729844
uct-test-a33,0.6228235719291129,0.0752561895722399,0.001434130905212494,0.0023728704493171104,341,407.0,,1.0,3,,visible_pixel_support,True,visible_candidate,line-uct-test-a33-000136,0.44890920373194376
uct-test-a33,0.6256918337395379,0.0752561895722399,0.001434130905212494,0.0035593056739756657,342,407.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000137,0.5019855373681139
uct-test-a33,0.6285600955499628,0.0752561895722399,0.001434130905212494,0.0035593056739756657,343,407.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000138,0.5546179788415202
uct-test-a33,0.6314283573603878,0.0752561895722399,0.001434130905212494,0.0035593056739756657,344,407.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000139,0.6068758482919634
uct-test-a33,0.6342966191708128,0.0752561895722399,0.001434130905212494,0.0035593056739756657,345,407.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000140,0.6588284658592443
uct-test-a33,0.6371648809812378,0.0752561895722399,0.001434130905212494,0.0035593056739756657,346,407.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000141,0.7105451516832773
uct-test-a33,0.6400331427916628,0.0752561895722399,0.001434130905212494,0.0035593056739756657,347,407.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000142,0.7620952259038631
uct-test-a33,0.6429014046020878,0.0752561895722399,0.001434130905212605,0.0035593056739756657,348,407.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000143,0.8135480086608027
uct-test-a33,0.6457696664125128,0.0752561895722399,0.001434130905212605,0.004745740898634221,349,407.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000144,0.8649728200939535
uct-test-a33,0.6486379282229378,0.0752561895722399,0.001434130905212605,0.004745740898634221,350,407.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000145,0.9164389803431732
uct-test-a33,0.6515061900333627,0.0752561895722399,0.001434130905212605,0.0035593056739756657,351,407.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000146,0.9680158095482057
uct-test-a33,0.6543744518437877,0.0752561895722399,0.001434130905212605,0.004745740898634221,352,407.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000147,1.019772627849136
uct-test-a33,0.6572427136542127,0.077629060021557,0.001434130905212605,0.0035593056739756657,353,406.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000148,0.0717787553855942
uct-test-a33,0.6601109754646377,0.0752561895722399,0.001434130905212605,0.0023728704493171104,354,407.0,,1.0,3,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000149,1.124103512297438
uct-test-a33,0.6629792372750627,0.0752561895722399,0.001434130905212605,0.0011864352246585552,355,407.0,,0.5,1,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000150,1.1768162187245252
uct-test-a33,0.6830570699480378,0.08000193047087412,0.001434130905212605,0.0011864352246585552,362,405.0,,0.5,2,,visible_pixel_support,True,visible_candidate,line-uct-test-a33-000151,0.4375093581116971
uct-test-a33,0.6859253317584628,0.08000193047087412,0.001434130905212605,0.0035593056739756657,363,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000152,0.37919753052830174
uct-test-a33,0.6887935935688878,0.08000193047087412,0.001434130905212605,0.0035593056739756657,364,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000153,0.3198738721710015
uct-test-a33,0.6916618553793128,0.08000193047087412,0.001434130905212605,0.004745740898634221,365,405.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000154,0.25946906290016614
uct-test-a33,0.6945301171897378,0.08000193047087412,0.001434130905212605,0.0035593056739756657,366,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000155,0.19791378257571068
uct-test-a33,0.6973983790001628,0.08000193047087412,0.001434130905212605,0.0035593056739756657,367,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000156,0.13513871105794806
uct-test-a33,0.7002666408105878,0.08000193047087412,0.001434130905212605,0.0035593056739756657,368,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000157,0.07107452820707749
uct-test-a33,0.7031349026210127,0.08000193047087412,0.001434130905212605,0.0035593056739756657,369,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000158,0.005651913883014004
uct-test-a33,0.7060031644314377,0.08000193047087412,0.001434130905212605,0.0035593056739756657,370,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000159,0.06119845205370211
uct-test-a33,0.7088714262418627,0.08000193047087412,0.001434130905212605,0.0035593056739756657,371,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000160,0.12954588974326953
uct-test-a33,0.7117396880522877,0.08000193047087412,0.001434130905212605,0.0035593056739756657,372,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000161,0.19945971932526163
uct-test-a33,0.7146079498627127,0.08000193047087412,0.001434130905212605,0.0035593056739756657,373,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000162,0.27100926093970656
uct-test-a33,0.7174762116731377,0.08000193047087412,0.001434130905212605,0.0035593056739756657,374,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000163,0.34426383472634825
uct-test-a33,0.7203444734835627,0.08000193047087412,0.001434130905212605,0.0035593056739756657,375,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000164,0.41929276082510114
uct-test-a33,0.7232127352939877,0.08000193047087412,0.001434130905212605,0.0011864352246585552,376,405.0,,0.5,2,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000165,0.4961653593756523
uct-test-a33,0.7432905679669626,0.08949341226814245,0.001434130905212605,0.0023728704493171104,383,401.0,,1.0,3,,visible_pixel_support,True,visible_candidate,line-uct-test-a33-000166,2.8981143094394497
uct-test-a33,0.7461588297773878,0.08712054181882534,0.001434130905212605,0.004745740898634221,384,402.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000167,1.7753140156129348
uct-test-a33,0.7490270915878128,0.08712054181882534,0.001434130905212605,0.004745740898634221,385,402.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000168,1.6342545066316347
uct-test-a33,0.7518953533982378,0.08712054181882534,0.001434130905212605,0.004745740898634221,386,402.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000169,1.477591170606388
uct-test-a33,0.7547636152086628,0.08712054181882534,0.001434130905212605,0.004745740898634221,387,402.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000170,1.3079793956482604
uct-test-a33,0.7576318770190877,0.08712054181882534,0.001434130905212605,0.004745740898634221,388,402.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000171,1.128074569868204
uct-test-a33,0.7605001388295127,0.08712054181882534,0.001434130905212605,0.004745740898634221,389,402.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000172,0.9405320813771141
uct-test-a33,0.7633684006399377,0.08712054181882534,0.001434130905212605,0.004745740898634221,390,402.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000173,0.7480073182861133
uct-test-a33,0.7662366624503627,0.08712054181882534,0.001434130905212605,0.004745740898634221,391,402.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000174,0.5531556687061538
uct-test-a33,0.7691049242607877,0.08712054181882534,0.001434130905212605,0.004745740898634221,392,402.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000175,0.35863252074807406
uct-test-a33,0.7719731860712127,0.08712054181882534,0.001434130905212605,0.004745740898634221,393,402.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000176,0.16709326252293977
uct-test-a33,0.7748414478816377,0.08712054181882534,0.001434130905212605,0.004745740898634221,394,402.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000177,0.01880671785818322
uct-test-a33,0.7777097096920627,0.08712054181882534,0.001434130905212605,0.004745740898634221,395,402.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000178,0.19641203228439963
uct-test-a33,0.7805779715024876,0.08712054181882534,0.001434130905212605,0.0035593056739756657,396,402.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000179,0.36306729264475734
uct-test-a33,0.7834462333129126,0.08712054181882534,0.001434130905212605,0.0011864352246585552,397,402.0,,0.5,2,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000180,0.5161171108282474
uct-test-a33,0.8035240659858875,0.08237480092019123,0.001434130905212605,0.0011864352246585552,404,404.0,,0.5,2,,visible_pixel_support,True,visible_candidate,line-uct-test-a33-000181,2.996781341107919
uct-test-a33,0.8063923277963125,0.08237480092019123,0.001434130905212605,0.0035593056739756657,405,404.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000182,2.987311953352787
uct-test-a33,0.8092605896067375,0.08237480092019123,0.001434130905212605,0.0035593056739756657,406,404.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000183,2.97187172011661
uct-test-a33,0.8121288514171625,0.08237480092019123,0.001434130905212605,0.0035593056739756657,407,404.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000184,2.9507405247812812
uct-test-a33,0.8149971132275875,0.08237480092019123,0.001434130905212605,0.0035593056739756657,408,404.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000185,2.924198250728864
uct-test-a33,0.8178653750380125,0.08237480092019123,0.001434130905212605,0.004745740898634221,409,404.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000186,2.8925247813411374
uct-test-a33,0.8207336368484375,0.08000193047087412,0.001434130905212605,0.0035593056739756657,410,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000187,3.8560000000000514
uct-test-a33,0.8236018986588625,0.08000193047087412,0.001434130905212605,0.0035593056739756657,411,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000188,3.8149037900874987
uct-test-a33,0.8264701604692875,0.08000193047087412,0.001434130905212605,0.0035593056739756657,412,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000189,3.7695160349853722
uct-test-a33,0.8293384222797127,0.08237480092019123,0.001434130905212605,0.004745740898634221,413,404.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000190,2.720116618075849
uct-test-a33,0.8322066840901376,0.08000193047087412,0.001434130905212605,0.0035593056739756657,414,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000191,3.666985422740538
uct-test-a33,0.8350749459005626,0.08000193047087412,0.001434130905212605,0.0035593056739756657,415,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000192,3.6104023323615024
uct-test-a33,0.8379432077109876,0.08000193047087412,0.001434130905212605,0.0035593056739756657,416,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000193,3.550647230320749
uct-test-a33,0.8408114695214126,0.08000193047087412,0.001434130905212605,0.0023728704493171104,417,405.0,,1.0,3,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000194,3.4880000000000564
uct-test-a33,0.8436797313318376,0.08000193047087412,0.001434130905212605,0.0011864352246585552,418,405.0,,0.5,2,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000195,3.422740524781318
uct-test-a33,0.8637575640048125,0.08000193047087412,0.001434130905212605,0.0011864352246585552,425,405.0,,0.5,1,,visible_pixel_support,True,visible_candidate,line-uct-test-a33-000196,2.9162915451894946
uct-test-a33,0.8666258258152375,0.08000193047087412,0.001434130905212605,0.0023728704493171104,426,405.0,,1.0,3,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000197,2.840209912536409
uct-test-a33,0.8694940876256625,0.08000193047087412,0.001434130905212605,0.0035593056739756657,427,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000198,2.764034985422768
uct-test-a33,0.8723623494360875,0.08000193047087412,0.001434130905212605,0.0035593056739756657,428,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000199,2.688046647230294
uct-test-a33,0.8752306112465125,0.08237480092019123,0.001434130905212605,0.004745740898634221,429,404.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000200,1.6125247813411647
uct-test-a33,0.8780988730569375,0.08237480092019123,0.001434130905212605,0.0035593056739756657,430,404.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000201,1.5377492711369882
uct-test-a33,0.8809671348673624,0.08237480092019123,0.001434130905212605,0.0035593056739756657,431,404.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000202,1.4639999999999418
uct-test-a33,0.8838353966777874,0.08237480092019123,0.001434130905212605,0.004745740898634221,432,404.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000203,1.3915568513119183
uct-test-a33,0.8867036584882124,0.08237480092019123,0.001434130905212605,0.0035593056739756657,433,404.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000204,1.3206997084548107
uct-test-a33,0.8895719202986374,0.08237480092019123,0.001434130905212605,0.0035593056739756657,434,404.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000205,1.2517084548105117
uct-test-a33,0.8924401821090624,0.08237480092019123,0.001434130905212605,0.0035593056739756657,435,404.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000206,1.1848629737609144
uct-test-a33,0.8953084439194874,0.08237480092019123,0.001434130905212605,0.0035593056739756657,436,404.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000207,1.1204431486880253
uct-test-a33,0.8981767057299124,0.08237480092019123,0.001434130905212605,0.0035593056739756657,437,404.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000208,1.0587288629737373
uct-test-a33,0.9010449675403374,0.08237480092019123,0.001434130905212605,0.0035593056739756657,438,404.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000209,1.0
uct-test-a33,0.9039132293507623,0.08237480092019123,0.001434130905212605,0.0023728704493171104,439,404.0,,1.0,3,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000210,0.9430220705314127
uct-test-a33,0.9268593238341625,0.08000193047087412,0.001434130905212605,0.0023728704493171104,447,405.0,,1.0,3,,visible_pixel_support,True,visible_candidate,line-uct-test-a33-000211,1.4959300998935987
uct-test-a33,0.9297275856445875,0.08237480092019123,0.001434130905212605,0.0035593056739756657,448,404.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000212,0.4406984634471769
uct-test-a33,0.9325958474550124,0.08237480092019123,0.001434130905212605,0.0035593056739756657,449,404.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000213,0.38551533514015546
uct-test-a33,0.9354641092654374,0.08237480092019123,0.001434130905212605,0.0035593056739756657,450,404.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000214,0.33035161008905334
uct-test-a33,0.9383323710758624,0.08237480092019123,0.001434130905212605,0.0035593056739756657,451,404.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000215,0.27517818341010525
uct-test-a33,0.9412006328862874,0.08237480092019123,0.001434130905212605,0.0035593056739756657,452,404.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000216,0.21996595021943222
uct-test-a33,0.9440688946967124,0.08000193047087412,0.001434130905212605,0.004745740898634221,453,405.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000217,1.1646858056334395
uct-test-a33,0.9469371565071374,0.08000193047087412,0.001434130905212605,0.004745740898634221,454,405.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000218,1.1093086447684186
uct-test-a33,0.9498054183175624,0.08000193047087412,0.001434130905212605,0.004745740898634221,455,405.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000219,1.0538053627408317
uct-test-a33,0.9526736801279874,0.08237480092019123,0.001434130905212605,0.0035593056739756657,456,404.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000220,0.001853145333257089
uct-test-a33,0.9555419419384124,0.08237480092019123,0.001434130905212605,0.0035593056739756657,457,404.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000221,0.05769598433738565
